Transaction ID,Date,Type,Category,Subcategory,Amount,Payment Mode,Account,Recurring,Necessity,Merchant,Budget Limit,Description,Tags,Year,Month,MonthName,Quarter,Weekday,Is_Outlier
TXN101952,2024-01-04,Expense,Uncategorized,General,6095.6,Unknown,Salary Account,No,Discretionary,Zomato,0.0,Misc transaction #1952,None,2024,1,Jan,Q1,Thursday,False
TXN101197,2025-03-25,Expense,Education,Tuition,1529.16,Net Banking,Cash Wallet,No,Discretionary,Unknown Merchant,4000.0,Education transaction #1197,None,2025,3,Mar,Q1,Tuesday,False
TXN100100,2024-09-06,Expense,Uncategorized,General,595.45,Net Banking,Salary Account,Yes,Discretionary,BESCOM,0.0,Misc transaction #100,reimbursable,2024,9,Sep,Q3,Friday,False
TXN101049,2024-08-17,Expense,Food,Dining Out,3604.33,Cash,Primary Savings,No,Discretionary,Uber,8000.0,Food transaction #1049,None,2024,8,Aug,Q3,Saturday,False
TXN101627,2024-02-18,Income,Bonus,General,37812.53,Bank Transfer,Salary Account,No,N/A,Freelance Client,0.0,Bonus transaction #1627,None,2024,2,Feb,Q1,Sunday,False
TXN101271,2025-01-13,Expense,Healthcare,Pharmacy,2991.57,Credit Card,Salary Account,No,Essential,Unknown Merchant,3000.0,Healthcare transaction #1271,None,2025,1,Jan,Q1,Monday,False
TXN101758,2025-04-20,Expense,Utilities,Internet,3510.3,Cash,Credit Card A/C,No,Essential,Employer,3000.0,Utilities transaction #1758,None,2025,4,Apr,Q2,Sunday,False
TXN102277,2024-06-30,Expense,Entertainment,Events,1449.94,Cash,Cash Wallet,Yes,Discretionary,Apollo Pharmacy,2500.0,Entertainment transaction #2277,one-time,2024,6,Jun,Q2,Sunday,False
TXN101378,2025-09-19,Expense,Food,Dining Out,2116.86,Unknown,Primary Savings,No,Discretionary,Employer,0.0,food transaction #1378,one-time,2025,9,Sep,Q3,Friday,False
TXN100766,2025-10-18,Expense,Insurance,Life,2501.18,UPI,Primary Savings,Yes,Essential,Amazon,2000.0,Insurance transaction #766,None,2025,10,Oct,Q4,Saturday,False
TXN100750,2024-11-16,Expense,Shopping,Home Goods,3537.51,Net Banking,Primary Savings,No,Discretionary,Swiggy,5000.0,Shopping transaction #750,review,2024,11,Nov,Q4,Saturday,False
TXN100962,2025-04-29,Expense,Transport,Public Transit,3409.38,UPI,Credit Card A/C,No,Discretionary,Employer,4000.0,Transport transaction #962,review,2025,4,Apr,Q2,Tuesday,False
TXN102305,2024-10-03,Expense,Subscriptions,SaaS Tools,6139.2,Cash,Primary Savings,Yes,Discretionary,Local Store,1500.0,Subscriptions transaction #2305,review,2024,10,Oct,Q4,Thursday,False
TXN100168,2025-05-16,Expense,Utilities,Water,2978.44,Unknown,Primary Savings,No,Essential,Employer,3000.0,Utilities transaction #168,review,2025,5,May,Q2,Friday,False
TXN100073,2025-04-26,Expense,Healthcare,Doctor Visit,4703.37,Unknown,Cash Wallet,Yes,Essential,Apollo Pharmacy,3000.0,Healthcare transaction #73,review,2025,4,Apr,Q2,Saturday,False
TXN101883,2025-09-20,Expense,Uncategorized,General,2593.21,Debit Card,Primary Savings,Yes,Discretionary,Uber,0.0,Misc transaction #1883,None,2025,9,Sep,Q3,Saturday,False
TXN102166,2024-09-22,Income,Bonus,General,49450.35,Bank Transfer,Salary Account,No,N/A,Uber,0.0,Bonus transaction #2166,None,2024,9,Sep,Q3,Sunday,False
TXN101138,2024-11-06,Expense,Utilities,Water,6642.39,Debit Card,Cash Wallet,No,Essential,Local Store,3000.0,Utilities transaction #1138,None,2024,11,Nov,Q4,Wednesday,False
TXN100992,2025-07-16,Income,Bonus,General,28259.48,Bank Transfer,Salary Account,No,N/A,Employer,0.0,Bonus transaction #992,None,2025,7,Jul,Q3,Wednesday,False
TXN102053,2025-10-17,Expense,Food,Dining Out,1244.27,Credit Card,Cash Wallet,Yes,Discretionary,Freelance Client,0.0,food transaction #2053,None,2025,10,Oct,Q4,Friday,False
TXN101499,2025-04-09,Expense,Rent,Housing,7448.36,Credit Card,Credit Card A/C,Yes,Essential,Local Store,15000.0,Rent transaction #1499,None,2025,4,Apr,Q2,Wednesday,False
TXN101905,2024-03-21,Expense,Groceries,Groceries,241.65,Unknown,Salary Account,No,Essential,Uber,6000.0,Groceries transaction #1905,reimbursable,2024,3,Mar,Q1,Thursday,False
TXN101093,2025-10-11,Income,Bonus,General,55144.31,Bank Transfer,Salary Account,No,N/A,Apollo Pharmacy,0.0,Bonus transaction #1093,None,2025,10,Oct,Q4,Saturday,False
TXN101384,2024-11-27,Expense,Entertainment,Events,3407.67,Debit Card,Salary Account,Yes,Discretionary,Swiggy,2500.0,Entertainment transaction #1384,one-time,2024,11,Nov,Q4,Wednesday,False
TXN101738,2024-12-28,Expense,Transport,Cab,4082.84,UPI,Cash Wallet,No,Discretionary,Zomato,4000.0,Transport transaction #1738,one-time,2024,12,Dec,Q4,Saturday,False
TXN102247,2024-08-11,Expense,Shopping,Home Goods,7728.2,Credit Card,Cash Wallet,Yes,Discretionary,Local Store,5000.0,Shopping transaction #2247,None,2024,8,Aug,Q3,Sunday,False
TXN101503,2024-04-06,Expense,Utilities,Electricity,1678.88,Debit Card,Primary Savings,No,Essential,Apollo Pharmacy,3000.0,Utilities transaction #1503,one-time,2024,4,Apr,Q2,Saturday,False
TXN101631,2024-03-03,Expense,Food,Snacks,7700.41,UPI,Credit Card A/C,No,Discretionary,Unknown Merchant,0.0,food transaction #1631,reimbursable,2024,3,Mar,Q1,Sunday,False
TXN102102,2025-01-17,Expense,Education,Books,113479.47,Net Banking,Cash Wallet,Yes,Discretionary,Uber,4000.0,Education transaction #2102,None,2025,1,Jan,Q1,Friday,True
TXN100266,2024-11-23,Expense,Food,Snacks,4041.23,UPI,Salary Account,Yes,Discretionary,Landlord,0.0,food transaction #266,None,2024,11,Nov,Q4,Saturday,False
TXN101033,2025-11-20,Expense,Healthcare,Pharmacy,1537.48,Cash,Credit Card A/C,Yes,Essential,BESCOM,3000.0,Healthcare transaction #1033,reimbursable,2025,11,Nov,Q4,Thursday,False
TXN101829,2025-07-29,Income,Gift,General,52009.9,Bank Transfer,Salary Account,No,N/A,Freelance Client,0.0,Gift transaction #1829,None,2025,7,Jul,Q3,Tuesday,False
TXN101844,2025-09-03,Expense,Shopping,Electronics,6792.42,Credit Card,Salary Account,No,Discretionary,Amazon,5000.0,Shopping transaction #1844,None,2025,9,Sep,Q3,Wednesday,False
TXN102107,2024-02-14,Income,Bonus,General,44417.18,Bank Transfer,Salary Account,No,N/A,Apollo Pharmacy,0.0,Bonus transaction #2107,None,2024,2,Feb,Q1,Wednesday,False
TXN102240,2024-09-21,Expense,Subscriptions,SaaS Tools,2126.01,Credit Card,Primary Savings,Yes,Discretionary,BESCOM,1500.0,Subscriptions transaction #2240,None,2024,9,Sep,Q3,Saturday,False
TXN102214,2024-11-07,Expense,Shopping,Electronics,2418.69,Cash,Cash Wallet,Yes,Discretionary,Swiggy,5000.0,Shopping transaction #2214,one-time,2024,11,Nov,Q4,Thursday,False
TXN100144,2024-12-31,Expense,Food,Snacks,1039.58,Debit Card,Cash Wallet,No,Discretionary,Unknown Merchant,8000.0,Food transaction #144,None,2024,12,Dec,Q4,Tuesday,False
TXN100331,2024-05-06,Expense,Healthcare,Insurance Premium,5576.78,Unknown,Primary Savings,No,Essential,Local Store,3000.0,Healthcare transaction #331,None,2024,5,May,Q2,Monday,False
TXN101973,2025-03-17,Expense,Healthcare,Insurance Premium,7172.57,Unknown,Primary Savings,No,Essential,Landlord,3000.0,Healthcare transaction #1973,one-time,2025,3,Mar,Q1,Monday,False
TXN100247,2024-10-17,Expense,Groceries,Groceries,3908.44,Debit Card,Primary Savings,Yes,Essential,Zomato,6000.0,Groceries transaction #247,None,2024,10,Oct,Q4,Thursday,False
TXN100373,2024-02-12,Income,Gift,General,47585.72,Bank Transfer,Salary Account,No,N/A,Landlord,0.0,Gift transaction #373,review,2024,2,Feb,Q1,Monday,False
TXN100380,2025-10-03,Income,Salary,General,82447.36,Bank Transfer,Salary Account,Yes,N/A,Employer,0.0,Salary transaction #380,reimbursable,2025,10,Oct,Q4,Friday,False
TXN100320,2025-07-25,Expense,Food,Dining Out,2106.28,Net Banking,Salary Account,No,Discretionary,Freelance Client,0.0,food transaction #320,review,2025,7,Jul,Q3,Friday,False
TXN100636,2024-06-13,Expense,Education,Courses,4836.82,Net Banking,Credit Card A/C,No,Discretionary,Unknown Merchant,4000.0,Education transaction #636,review,2024,6,Jun,Q2,Thursday,False
TXN101331,2025-10-06,Expense,Utilities,Water,1861.35,Debit Card,Salary Account,Yes,Essential,Uber,3000.0,Utilities transaction #1331,None,2025,10,Oct,Q4,Monday,False
TXN102416,2024-06-27,Expense,Food,Dining Out,4115.3,UPI,Cash Wallet,No,Discretionary,BESCOM,0.0,food transaction #2416,one-time,2024,6,Jun,Q2,Thursday,False
TXN101214,2024-07-11,Expense,Food,Dining Out,7859.65,Cash,Primary Savings,Yes,Discretionary,Freelance Client,8000.0,Food transaction #1214,reimbursable,2024,7,Jul,Q3,Thursday,False
TXN101010,2024-02-15,Expense,Entertainment,Movies,3578.31,Net Banking,Primary Savings,Yes,Discretionary,BESCOM,2500.0,Entertainment transaction #1010,review,2024,2,Feb,Q1,Thursday,False
TXN100191,2025-04-28,Income,Bonus,General,32598.69,Bank Transfer,Salary Account,No,N/A,Swiggy,0.0,Bonus transaction #191,review,2025,4,Apr,Q2,Monday,False
TXN102254,2024-01-06,Income,Bonus,General,48642.47,Bank Transfer,Salary Account,No,N/A,Employer,0.0,Bonus transaction #2254,None,2024,1,Jan,Q1,Saturday,False
TXN101175,2025-06-21,Income,Gift,General,45385.93,Bank Transfer,Salary Account,No,N/A,BESCOM,0.0,Gift transaction #1175,None,2025,6,Jun,Q2,Saturday,False
TXN102324,2025-12-28,Income,Investment,General,28804.74,Bank Transfer,Salary Account,No,N/A,Landlord,0.0,Investment transaction #2324,None,2025,12,Dec,Q4,Sunday,False
TXN101690,2025-10-04,Expense,Groceries,Groceries,1809.51,Debit Card,Primary Savings,Yes,Essential,Amazon,6000.0,Groceries transaction #1690,None,2025,10,Oct,Q4,Saturday,False
TXN101942,2025-07-03,Income,Bonus,General,48360.61,Bank Transfer,Salary Account,No,N/A,Amazon,0.0,Bonus transaction #1942,None,2025,7,Jul,Q3,Thursday,False
TXN101280,2025-07-19,Expense,Rent,Housing,3031.48,UPI,Cash Wallet,Yes,Essential,Freelance Client,15000.0,Rent transaction #1280,reimbursable,2025,7,Jul,Q3,Saturday,False
TXN101899,2024-02-05,Expense,Rent,Housing,1673.34,Cash,Primary Savings,Yes,Essential,Unknown Merchant,15000.0,Rent transaction #1899,review,2024,2,Feb,Q1,Monday,False
TXN101186,2024-09-05,Expense,Transport,Public Transit,2162.75,Unknown,Cash Wallet,No,Discretionary,Employer,4000.0,Transport transaction #1186,one-time,2024,9,Sep,Q3,Thursday,False
TXN101016,2024-07-18,Expense,Utilities,Electricity,6402.1,Debit Card,Salary Account,No,Essential,Uber,3000.0,Utilities transaction #1016,None,2024,7,Jul,Q3,Thursday,False
TXN102232,2024-10-26,Expense,Food,Snacks,7917.12,UPI,Cash Wallet,Yes,Discretionary,BESCOM,0.0,food transaction #2232,None,2024,10,Oct,Q4,Saturday,False
TXN100687,2024-05-09,Expense,Education,Books,4117.79,Debit Card,Credit Card A/C,Yes,Discretionary,Amazon,4000.0,Education transaction #687,reimbursable,2024,5,May,Q2,Thursday,False
TXN101565,2024-05-17,Expense,Utilities,Water,6727.93,Net Banking,Salary Account,No,Essential,Uber,3000.0,Utilities transaction #1565,None,2024,5,May,Q2,Friday,False
TXN100638,2025-12-31,Expense,Insurance,Life,5501.74,Debit Card,Cash Wallet,Yes,Essential,Apollo Pharmacy,2000.0,Insurance transaction #638,None,2025,12,Dec,Q4,Wednesday,False
TXN100569,2024-02-11,Expense,Rent,Housing,6199.93,Credit Card,Credit Card A/C,Yes,Essential,BESCOM,15000.0,Rent transaction #569,review,2024,2,Feb,Q1,Sunday,False
TXN100933,2024-11-04,Expense,Uncategorized,General,684.15,Debit Card,Cash Wallet,Yes,Discretionary,Local Store,0.0,Misc transaction #933,one-time,2024,11,Nov,Q4,Monday,False
TXN101407,2024-08-25,Income,Investment,General,78902.7,Bank Transfer,Salary Account,No,N/A,Landlord,0.0,Investment transaction #1407,None,2024,8,Aug,Q3,Sunday,False
TXN101169,2025-08-16,Expense,Food,Snacks,3110.99,UPI,Salary Account,Yes,Discretionary,Amazon,8000.0,Food transaction #1169,None,2025,8,Aug,Q3,Saturday,False
TXN101360,2024-05-29,Expense,Food,Dining Out,2836.91,Cash,Cash Wallet,Yes,Discretionary,Employer,0.0,food transaction #1360,reimbursable,2024,5,May,Q2,Wednesday,False
TXN100533,2025-09-17,Expense,Utilities,Water,6428.42,Debit Card,Cash Wallet,No,Essential,Freelance Client,3000.0,Utilities transaction #533,reimbursable,2025,9,Sep,Q3,Wednesday,False
TXN101822,2025-01-14,Expense,Rent,Housing,7477.94,Net Banking,Primary Savings,Yes,Essential,Freelance Client,15000.0,Rent transaction #1822,None,2025,1,Jan,Q1,Tuesday,False
TXN100196,2024-08-10,Expense,Uncategorized,General,4055.97,Debit Card,Salary Account,No,Discretionary,Employer,0.0,Misc transaction #196,None,2024,8,Aug,Q3,Saturday,False
TXN101802,2024-09-07,Expense,Subscriptions,Streaming,1420.27,Net Banking,Credit Card A/C,Yes,Discretionary,Freelance Client,1500.0,Subscriptions transaction #1802,one-time,2024,9,Sep,Q3,Saturday,False
TXN100495,2024-12-24,Expense,Insurance,Life,1649.44,Debit Card,Credit Card A/C,Yes,Essential,Zomato,2000.0,Insurance transaction #495,None,2024,12,Dec,Q4,Tuesday,False
TXN100936,2024-11-07,Income,Investment,General,68154.51,Bank Transfer,Salary Account,No,N/A,Local Store,0.0,Investment transaction #936,None,2024,11,Nov,Q4,Thursday,False
TXN100979,2024-08-30,Income,Freelance,General,70971.42,Bank Transfer,Salary Account,No,N/A,Local Store,0.0,Freelance transaction #979,None,2024,8,Aug,Q3,Friday,False
TXN102075,2024-06-12,Expense,Insurance,Vehicle,7273.3,Debit Card,Salary Account,Yes,Essential,Amazon,2000.0,Insurance transaction #2075,None,2024,6,Jun,Q2,Wednesday,False
TXN101301,2025-05-21,Expense,Shopping,Electronics,737.24,Debit Card,Salary Account,No,Discretionary,Uber,5000.0,Shopping transaction #1301,reimbursable,2025,5,May,Q2,Wednesday,False
TXN101813,2024-10-11,Expense,Education,Courses,4133.81,Credit Card,Primary Savings,Yes,Discretionary,Amazon,4000.0,Education transaction #1813,one-time,2024,10,Oct,Q4,Friday,False
TXN101655,2024-04-02,Expense,Rent,Housing,4836.88,UPI,Primary Savings,Yes,Essential,Landlord,15000.0,Rent transaction #1655,reimbursable,2024,4,Apr,Q2,Tuesday,False
TXN100395,2025-11-06,Income,Gift,General,57750.02,Bank Transfer,Salary Account,No,N/A,Amazon,0.0,Gift transaction #395,review,2025,11,Nov,Q4,Thursday,False
TXN101705,2024-05-14,Income,Bonus,General,54861.89,Bank Transfer,Salary Account,No,N/A,Swiggy,0.0,Bonus transaction #1705,None,2024,5,May,Q2,Tuesday,False
TXN100147,2024-12-27,Expense,Shopping,Electronics,6342.25,UPI,Primary Savings,No,Discretionary,Uber,5000.0,Shopping transaction #147,None,2024,12,Dec,Q4,Friday,False
TXN100797,2025-12-17,Expense,Transport,Cab,5505.17,Cash,Cash Wallet,Yes,Discretionary,Amazon,4000.0,Transport transaction #797,None,2025,12,Dec,Q4,Wednesday,False
TXN101750,2024-07-08,Income,Salary,General,76784.24,Bank Transfer,Salary Account,Yes,N/A,Employer,0.0,Salary transaction #1750,None,2024,7,Jul,Q3,Monday,False
TXN100623,2025-04-09,Expense,Education,Courses,5041.36,Net Banking,Salary Account,No,Discretionary,BESCOM,4000.0,Education transaction #623,one-time,2025,4,Apr,Q2,Wednesday,False
TXN102028,2025-08-06,Expense,Food,Groceries,2382.7,Net Banking,Credit Card A/C,Yes,Discretionary,Local Store,8000.0,Food transaction #2028,reimbursable,2025,8,Aug,Q3,Wednesday,False
TXN101009,2025-08-16,Expense,Education,Tuition,7616.05,Debit Card,Credit Card A/C,Yes,Discretionary,Freelance Client,4000.0,Education transaction #1009,reimbursable,2025,8,Aug,Q3,Saturday,False
TXN101518,2025-01-12,Income,Investment,General,81811.43,Bank Transfer,Salary Account,No,N/A,Freelance Client,0.0,Investment transaction #1518,one-time,2025,1,Jan,Q1,Sunday,False
TXN100910,2024-01-17,Expense,Shopping,Clothing,6026.23,Net Banking,Primary Savings,No,Discretionary,Landlord,5000.0,Shopping transaction #910,None,2024,1,Jan,Q1,Wednesday,False
TXN101622,2024-04-20,Expense,Education,Books,3981.55,Net Banking,Salary Account,Yes,Discretionary,Zomato,4000.0,Education transaction #1622,None,2024,4,Apr,Q2,Saturday,False
TXN100895,2025-11-27,Income,Investment,General,55873.55,Bank Transfer,Salary Account,No,N/A,Employer,0.0,Investment transaction #895,review,2025,11,Nov,Q4,Thursday,False
TXN101473,2024-02-17,Expense,Food,Groceries,3440.8,UPI,Primary Savings,Yes,Discretionary,Amazon,0.0,food transaction #1473,one-time,2024,2,Feb,Q1,Saturday,False
TXN102399,2025-01-17,Expense,Food,Dining Out,456.39,Credit Card,Primary Savings,Yes,Discretionary,Freelance Client,8000.0,Food transaction #2399,None,2025,1,Jan,Q1,Friday,False
TXN101361,2025-05-03,Income,Bonus,General,24742.9,Bank Transfer,Salary Account,No,N/A,Uber,0.0,Bonus transaction #1361,None,2025,5,May,Q2,Saturday,False
TXN100106,2024-08-08,Expense,Transport,Cab,3655.32,Cash,Primary Savings,No,Discretionary,Local Store,4000.0,Transport transaction #106,None,2024,8,Aug,Q3,Thursday,False
TXN100350,2024-04-16,Expense,Groceries,Groceries,3108.07,Net Banking,Salary Account,No,Essential,Local Store,6000.0,Groceries transaction #350,one-time,2024,4,Apr,Q2,Tuesday,False
TXN101547,2025-03-13,Expense,Insurance,Vehicle,2460.43,Net Banking,Salary Account,Yes,Essential,BESCOM,2000.0,Insurance transaction #1547,None,2025,3,Mar,Q1,Thursday,False
TXN100650,2025-04-13,Expense,Subscriptions,Streaming,793.94,Debit Card,Salary Account,Yes,Discretionary,Swiggy,1500.0,Subscriptions transaction #650,reimbursable,2025,4,Apr,Q2,Sunday,False
TXN100389,2025-11-22,Expense,Transport,Public Transit,6675.25,UPI,Salary Account,Yes,Discretionary,Swiggy,4000.0,Transport transaction #389,review,2025,11,Nov,Q4,Saturday,False
TXN101472,2025-06-16,Expense,Subscriptions,Streaming,5062.3,Debit Card,Salary Account,Yes,Discretionary,Apollo Pharmacy,1500.0,Subscriptions transaction #1472,review,2025,6,Jun,Q2,Monday,False
TXN101117,2025-01-29,Income,Bonus,General,87030.24,Bank Transfer,Salary Account,No,N/A,Unknown Merchant,0.0,Bonus transaction #1117,reimbursable,2025,1,Jan,Q1,Wednesday,False
TXN100554,2025-09-17,Expense,Groceries,Groceries,4915.8,UPI,Credit Card A/C,No,Essential,Local Store,6000.0,Groceries transaction #554,None,2025,9,Sep,Q3,Wednesday,False
TXN100299,2025-05-06,Expense,Food,Groceries,2369.9,UPI,Cash Wallet,Yes,Discretionary,Netflix,8000.0,Food transaction #299,review,2025,5,May,Q2,Tuesday,False
TXN100170,2024-08-21,Expense,Groceries,Groceries,5050.75,Net Banking,Cash Wallet,Yes,Essential,Freelance Client,6000.0,Groceries transaction #170,review,2024,8,Aug,Q3,Wednesday,False
TXN101276,2024-07-23,Expense,Insurance,Life,4800.82,UPI,Credit Card A/C,Yes,Essential,Unknown Merchant,2000.0,Insurance transaction #1276,reimbursable,2024,7,Jul,Q3,Tuesday,False
TXN100415,2025-03-09,Expense,Education,Courses,3180.05,Unknown,Salary Account,No,Discretionary,Zomato,4000.0,Education transaction #415,review,2025,3,Mar,Q1,Sunday,False
TXN100764,2025-09-13,Income,Investment,General,28690.6,Bank Transfer,Salary Account,No,N/A,Unknown Merchant,0.0,Investment transaction #764,None,2025,9,Sep,Q3,Saturday,False
TXN100428,2024-12-31,Expense,Entertainment,Streaming,6973.64,Debit Card,Cash Wallet,Yes,Discretionary,Unknown Merchant,2500.0,Entertainment transaction #428,one-time,2024,12,Dec,Q4,Tuesday,False
TXN100186,2025-09-12,Expense,Subscriptions,Memberships,6070.94,Unknown,Salary Account,Yes,Discretionary,BESCOM,1500.0,Subscriptions transaction #186,None,2025,9,Sep,Q3,Friday,False
TXN101839,2024-02-01,Income,Freelance,General,49940.88,Bank Transfer,Salary Account,No,N/A,Unknown Merchant,0.0,Freelance transaction #1839,None,2024,2,Feb,Q1,Thursday,False
TXN101914,2024-01-15,Expense,Entertainment,Movies,6102.83,UPI,Primary Savings,Yes,Discretionary,Amazon,2500.0,Entertainment transaction #1914,None,2024,1,Jan,Q1,Monday,False
TXN101889,2024-03-28,Expense,Subscriptions,Memberships,3721.51,UPI,Credit Card A/C,Yes,Discretionary,Netflix,1500.0,Subscriptions transaction #1889,review,2024,3,Mar,Q1,Thursday,False
TXN100630,2024-08-29,Expense,Transport,Fuel,1752.16,Debit Card,Cash Wallet,No,Discretionary,Netflix,4000.0,Transport transaction #630,reimbursable,2024,8,Aug,Q3,Thursday,False
TXN100950,2024-12-06,Expense,Rent,Housing,3451.98,UPI,Salary Account,Yes,Essential,Netflix,15000.0,Rent transaction #950,None,2024,12,Dec,Q4,Friday,False
TXN100162,2024-12-01,Expense,Subscriptions,SaaS Tools,1316.77,Net Banking,Cash Wallet,Yes,Discretionary,Apollo Pharmacy,1500.0,Subscriptions transaction #162,None,2024,12,Dec,Q4,Sunday,False
TXN100413,2024-12-30,Expense,Food,Groceries,5422.71,Unknown,Cash Wallet,Yes,Discretionary,Landlord,0.0,food transaction #413,None,2024,12,Dec,Q4,Monday,False
TXN101073,2025-08-04,Expense,Food,Snacks,750.89,UPI,Salary Account,Yes,Discretionary,Swiggy,0.0,food transaction #1073,None,2025,8,Aug,Q3,Monday,False
TXN102143,2024-07-16,Expense,Education,Courses,6857.71,Cash,Salary Account,Yes,Discretionary,Local Store,4000.0,Education transaction #2143,reimbursable,2024,7,Jul,Q3,Tuesday,False
TXN102017,2025-08-17,Expense,Transport,Fuel,6695.83,Unknown,Primary Savings,Yes,Discretionary,Unknown Merchant,4000.0,Transport transaction #2017,review,2025,8,Aug,Q3,Sunday,False
TXN101030,2025-03-18,Expense,Food,Groceries,5866.49,UPI,Credit Card A/C,Yes,Discretionary,Unknown Merchant,0.0,food transaction #1030,None,2025,3,Mar,Q1,Tuesday,False
TXN100876,2025-05-24,Expense,Healthcare,Insurance Premium,1879.41,UPI,Cash Wallet,Yes,Essential,Unknown Merchant,3000.0,Healthcare transaction #876,None,2025,5,May,Q2,Saturday,False
TXN100817,2025-10-09,Expense,Entertainment,Movies,706.96,Cash,Salary Account,Yes,Discretionary,Employer,2500.0,Entertainment transaction #817,None,2025,10,Oct,Q4,Thursday,False
TXN100822,2024-03-27,Expense,Education,Books,4378.2,Cash,Primary Savings,Yes,Discretionary,Netflix,4000.0,Education transaction #822,None,2024,3,Mar,Q1,Wednesday,False
TXN102255,2025-05-12,Income,Freelance,General,20539.54,Bank Transfer,Salary Account,No,N/A,Local Store,0.0,Freelance transaction #2255,None,2025,5,May,Q2,Monday,False
TXN100872,2024-02-14,Expense,Rent,Housing,4816.91,Unknown,Cash Wallet,Yes,Essential,Swiggy,15000.0,Rent transaction #872,reimbursable,2024,2,Feb,Q1,Wednesday,False
TXN100245,2025-02-28,Expense,Food,Snacks,6162.63,Cash,Credit Card A/C,No,Discretionary,Apollo Pharmacy,0.0,food transaction #245,None,2025,2,Feb,Q1,Friday,False
TXN100229,2025-12-08,Expense,Entertainment,Movies,2398.69,UPI,Primary Savings,Yes,Discretionary,Uber,2500.0,Entertainment transaction #229,None,2025,12,Dec,Q4,Monday,False
TXN100906,2024-02-07,Expense,Transport,Cab,6206.36,Net Banking,Cash Wallet,Yes,Discretionary,Uber,4000.0,Transport transaction #906,review,2024,2,Feb,Q1,Wednesday,False
TXN100896,2025-02-27,Expense,Utilities,Internet,7820.58,UPI,Salary Account,Yes,Essential,Swiggy,3000.0,Utilities transaction #896,None,2025,2,Feb,Q1,Thursday,False
TXN102235,2025-05-02,Expense,Shopping,Electronics,1680.69,Unknown,Credit Card A/C,Yes,Discretionary,Netflix,5000.0,Shopping transaction #2235,review,2025,5,May,Q2,Friday,False
TXN102451,2025-01-22,Expense,Rent,Housing,1570.96,Debit Card,Salary Account,Yes,Essential,BESCOM,15000.0,Rent transaction #2451,None,2025,1,Jan,Q1,Wednesday,False
TXN101753,2025-08-02,Expense,Healthcare,Pharmacy,3439.58,Cash,Salary Account,Yes,Essential,Employer,3000.0,Healthcare transaction #1753,one-time,2025,8,Aug,Q3,Saturday,False
TXN102479,2024-01-14,Expense,Food,Dining Out,6850.96,Net Banking,Primary Savings,Yes,Discretionary,Amazon,8000.0,Food transaction #2479,reimbursable,2024,1,Jan,Q1,Sunday,False
TXN102153,2024-04-22,Expense,Shopping,Home Goods,154.8,Debit Card,Primary Savings,No,Discretionary,BESCOM,5000.0,Shopping transaction #2153,review,2024,4,Apr,Q2,Monday,False
TXN100791,2025-01-18,Expense,Rent,Housing,4045.78,UPI,Cash Wallet,Yes,Essential,Employer,15000.0,Rent transaction #791,None,2025,1,Jan,Q1,Saturday,False
TXN101910,2024-11-03,Income,Bonus,General,59989.64,Bank Transfer,Salary Account,No,N/A,Unknown Merchant,0.0,Bonus transaction #1910,None,2024,11,Nov,Q4,Sunday,False
TXN101327,2025-05-05,Expense,Uncategorized,General,3281.93,Unknown,Salary Account,Yes,Discretionary,Employer,0.0,Misc transaction #1327,None,2025,5,May,Q2,Monday,False
TXN102308,2024-07-28,Expense,Transport,Cab,5421.78,Cash,Primary Savings,Yes,Discretionary,Unknown Merchant,4000.0,Transport transaction #2308,review,2024,7,Jul,Q3,Sunday,False
TXN102192,2025-04-08,Expense,Groceries,Groceries,3340.21,UPI,Primary Savings,Yes,Essential,Uber,6000.0,Groceries transaction #2192,None,2025,4,Apr,Q2,Tuesday,False
TXN101651,2025-09-21,Income,Salary,General,45969.7,Bank Transfer,Salary Account,Yes,N/A,Employer,0.0,Salary transaction #1651,one-time,2025,9,Sep,Q3,Sunday,False
TXN100698,2024-12-11,Expense,Healthcare,Insurance Premium,1105.84,Credit Card,Cash Wallet,No,Essential,Freelance Client,3000.0,Healthcare transaction #698,None,2024,12,Dec,Q4,Wednesday,False
TXN100890,2024-03-21,Expense,Food,Snacks,1764.4,Unknown,Salary Account,Yes,Discretionary,Landlord,0.0,food transaction #890,review,2024,3,Mar,Q1,Thursday,False
TXN101717,2024-08-13,Expense,Entertainment,Movies,5775.32,Debit Card,Cash Wallet,Yes,Discretionary,Uber,2500.0,Entertainment transaction #1717,None,2024,8,Aug,Q3,Tuesday,False
TXN100894,2024-09-21,Expense,Utilities,Water,1166.56,UPI,Cash Wallet,Yes,Essential,Uber,3000.0,Utilities transaction #894,reimbursable,2024,9,Sep,Q3,Saturday,False
TXN101151,2024-01-20,Income,Investment,General,49900.48,Bank Transfer,Salary Account,No,N/A,Netflix,0.0,Investment transaction #1151,None,2024,1,Jan,Q1,Saturday,False
TXN101446,2025-01-15,Income,Gift,General,21808.89,Bank Transfer,Salary Account,No,N/A,Swiggy,0.0,Gift transaction #1446,review,2025,1,Jan,Q1,Wednesday,False
TXN100057,2024-10-03,Expense,Education,Books,6614.59,Net Banking,Credit Card A/C,No,Discretionary,BESCOM,4000.0,Education transaction #57,one-time,2024,10,Oct,Q4,Thursday,False
